"","year","carrier","salida","llegada","dif"
"4930",2013,"B6",12:00:00,12:42:00,42
"4931",2013,"AA",12:00:00,12:45:00,45
"4932",2013,"WN",12:00:00,12:45:00,45
"4933",2013,"WN",12:00:00,12:30:00,30
"4934",2013,"EV",12:00:00,12:44:00,44
"4935",2013,"EV",12:00:00,12:44:00,44
"4936",2013,"AA",12:00:00,12:45:00,45
"4937",2013,"B6",12:00:00,12:50:00,50
"4938",2013,"DL",12:00:00,12:50:00,50
"4939",2013,"MQ",12:00:00,12:50:00,50
"4940",2013,"UA",12:00:00,12:49:00,49
"4941",2013,"DL",12:00:00,12:50:00,50
"4942",2013,"DL",12:00:00,12:59:00,59
"4943",2013,"EV",12:00:00,12:40:00,40
"4944",2013,"EV",13:00:00,13:00:00,0
"4945",2013,"US",13:00:00,13:00:00,0
"4946",2013,"MQ",13:00:00,13:00:00,0
"4947",2013,"MQ",12:00:00,12:55:00,55
"4948",2013,"US",13:00:00,13:00:00,0
"4949",2013,"WN",12:00:00,12:55:00,55
"4950",2013,"UA",12:00:00,12:55:00,55
"4951",2013,"EV",13:00:00,13:00:00,0
"4952",2013,"VX",13:00:00,13:00:00,0
"4953",2013,"AA",13:00:00,13:00:00,0
"4954",2013,"MQ",12:00:00,12:05:00,5
"4955",2013,"VX",13:00:00,13:00:00,0
"4956",2013,"EV",13:00:00,13:02:00,2
"4957",2013,"UA",12:00:00,12:55:00,55
"4958",2013,"UA",13:00:00,13:00:00,0
"4959",2013,"UA",13:00:00,13:10:00,10
"4960",2013,"UA",13:00:00,13:10:00,10
"4961",2013,"UA",12:00:00,12:55:00,55
"4962",2013,"B6",13:00:00,13:14:00,14
"4963",2013,"US",13:00:00,13:15:00,15
"4964",2013,"UA",13:00:00,13:15:00,15
"4965",2013,"AA",13:00:00,13:15:00,15
"4966",2013,"9E",13:00:00,13:28:00,28
"4967",2013,"MQ",13:00:00,13:25:00,25
"4968",2013,"US",12:00:00,12:59:00,59
"4969",2013,"WN",13:00:00,13:05:00,5
"4970",2013,"FL",13:00:00,13:10:00,10
"4971",2013,"F9",13:00:00,13:25:00,25
"4972",2013,"EV",13:00:00,13:15:00,15
"4973",2013,"B6",13:00:00,13:30:00,30
"4974",2013,"B6",13:00:00,13:30:00,30
"4975",2013,"UA",12:00:00,12:40:00,40
"4976",2013,"B6",12:00:00,12:39:00,39
"4977",2013,"MQ",13:00:00,13:25:00,25
"4978",2013,"DL",13:00:00,13:30:00,30
"4979",2013,"UA",13:00:00,13:25:00,25
"4980",2013,"UA",13:00:00,13:25:00,25
"4981",2013,"AA",13:00:00,13:40:00,40
"4982",2013,"B6",13:00:00,13:30:00,30
"4983",2013,"AA",12:00:00,12:45:00,45
"4984",2013,"EV",13:00:00,13:39:00,39
"4985",2013,"EV",13:00:00,13:21:00,21
"4986",2013,"B6",13:00:00,13:38:00,38
"4987",2013,"WN",13:00:00,13:40:00,40
"4988",2013,"AA",13:00:00,13:45:00,45
"4989",2013,"B6",13:00:00,13:48:00,48
"4990",2013,"EV",13:00:00,13:17:00,17
"4991",2013,"UA",13:00:00,13:49:00,49
"4992",2013,"B6",13:00:00,13:54:00,54
"4993",2013,"B6",13:00:00,13:50:00,50
"4994",2013,"WN",13:00:00,13:40:00,40
"4995",2013,"US",13:00:00,13:59:00,59
"4996",2013,"MQ",13:00:00,13:55:00,55
"4997",2013,"MQ",13:00:00,13:35:00,35
"4998",2013,"DL",13:00:00,13:47:00,47
"4999",2013,"DL",13:00:00,13:59:00,59
"5000",2013,"US",14:00:00,14:00:00,0
"5001",2013,"B6",13:00:00,13:59:00,59
"5002",2013,"AA",13:00:00,13:59:00,59
"5003",2013,"EV",14:00:00,14:06:00,6
"5004",2013,"UA",13:00:00,13:59:00,59
"5005",2013,"EV",14:00:00,14:06:00,6
"5006",2013,"EV",14:00:00,14:15:00,15
"5007",2013,"DL",14:00:00,14:15:00,15
"5008",2013,"FL",14:00:00,14:10:00,10
"5009",2013,"DL",13:00:00,13:59:00,59
"5010",2013,"MQ",14:00:00,14:20:00,20
"5011",2013,"EV",14:00:00,14:25:00,25
"5012",2013,"FL",14:00:00,14:30:00,30
"5013",2013,"B6",13:00:00,13:15:00,15
"5014",2013,"B6",14:00:00,14:11:00,11
"5015",2013,"B6",14:00:00,14:25:00,25
"5016",2013,"EV",14:00:00,14:30:00,30
"5017",2013,"UA",14:00:00,14:30:00,30
"5018",2013,"EV",14:00:00,14:30:00,30
"5019",2013,"MQ",14:00:00,14:29:00,29
"5020",2013,"UA",13:00:00,13:59:00,59
"5021",2013,"DL",14:00:00,14:39:00,39
"5022",2013,"B6",14:00:00,14:00:00,0
"5023",2013,"UA",13:00:00,13:50:00,50
"5024",2013,"DL",14:00:00,14:40:00,40
"5025",2013,"EV",14:00:00,14:31:00,31
"5026",2013,"UA",14:00:00,14:46:00,46
"5027",2013,"DL",14:00:00,14:41:00,41
"5028",2013,"9E",14:00:00,14:45:00,45
"5029",2013,"UA",14:00:00,14:45:00,45
"5030",2013,"B6",14:00:00,14:45:00,45
"5031",2013,"B6",14:00:00,14:30:00,30
"5032",2013,"EV",14:00:00,14:54:00,54
"5033",2013,"EV",14:00:00,14:48:00,48
"5034",2013,"US",14:00:00,14:50:00,50
"5035",2013,"UA",14:00:00,14:48:00,48
"5036",2013,"9E",14:00:00,14:50:00,50
"5037",2013,"AA",14:00:00,14:55:00,55
"5038",2013,"AA",14:00:00,14:55:00,55
"5039",2013,"MQ",14:00:00,14:55:00,55
"5040",2013,"UA",14:00:00,14:52:00,52
"5041",2013,"DL",14:00:00,14:55:00,55
"5042",2013,"EV",14:00:00,14:17:00,17
"5043",2013,"9E",14:00:00,14:55:00,55
"5044",2013,"UA",14:00:00,14:56:00,56
"5045",2013,"UA",14:00:00,14:48:00,48
"5046",2013,"AA",14:00:00,14:55:00,55
"5047",2013,"US",15:00:00,15:00:00,0
"5048",2013,"UA",14:00:00,14:59:00,59
"5049",2013,"B6",15:00:00,15:00:00,0
"5050",2013,"EV",15:00:00,15:00:00,0
"5051",2013,"AA",14:00:00,14:45:00,45
"5052",2013,"AA",15:00:00,15:05:00,5
"5053",2013,"AA",15:00:00,15:00:00,0
"5054",2013,"B6",14:00:00,14:59:00,59
"5055",2013,"DL",14:00:00,14:55:00,55
"5056",2013,"9E",14:00:00,14:59:00,59
"5057",2013,"US",15:00:00,15:00:00,0
"5058",2013,"UA",14:00:00,14:59:00,59
"5059",2013,"EV",15:00:00,15:03:00,3
"5060",2013,"AA",13:00:00,13:45:00,45
"5061",2013,"US",15:00:00,15:00:00,0
"5062",2013,"MQ",14:00:00,14:59:00,59
"5063",2013,"DL",14:00:00,14:59:00,59
"5064",2013,"DL",15:00:00,15:05:00,5
"5065",2013,"MQ",14:00:00,14:55:00,55
"5066",2013,"UA",14:00:00,14:59:00,59
"5067",2013,"EV",14:00:00,14:53:00,53
"5068",2013,"B6",14:00:00,14:53:00,53
"5069",2013,"UA",15:00:00,15:05:00,5
"5070",2013,"DL",14:00:00,14:59:00,59
"5071",2013,"EV",15:00:00,15:13:00,13
"5072",2013,"AA",15:00:00,15:00:00,0
"5073",2013,"B6",14:00:00,14:30:00,30
"5074",2013,"MQ",14:00:00,14:55:00,55
"5075",2013,"UA",14:00:00,14:49:00,49
"5076",2013,"DL",15:00:00,15:15:00,15
"5077",2013,"UA",15:00:00,15:10:00,10
"5078",2013,"MQ",15:00:00,15:10:00,10
"5079",2013,"EV",15:00:00,15:20:00,20
"5080",2013,"EV",13:00:00,13:33:00,33
"5081",2013,"AA",15:00:00,15:20:00,20
"5082",2013,"UA",15:00:00,15:20:00,20
"5083",2013,"UA",15:00:00,15:20:00,20
"5084",2013,"UA",15:00:00,15:21:00,21
"5085",2013,"AA",10:00:00,10:30:00,30
"5086",2013,"MQ",15:00:00,15:35:00,35
"5087",2013,"MQ",15:00:00,15:25:00,25
"5088",2013,"DL",15:00:00,15:30:00,30
"5089",2013,"EV",15:00:00,15:10:00,10
"5090",2013,"UA",15:00:00,15:29:00,29
"5091",2013,"DL",15:00:00,15:30:00,30
"5092",2013,"9E",14:00:00,14:35:00,35
"5093",2013,"DL",15:00:00,15:30:00,30
"5094",2013,"EV",15:00:00,15:00:00,0
"5095",2013,"UA",15:00:00,15:19:00,19
"5096",2013,"MQ",15:00:00,15:25:00,25
"5097",2013,"AA",15:00:00,15:30:00,30
"5098",2013,"MQ",15:00:00,15:40:00,40
"5099",2013,"WN",15:00:00,15:30:00,30
"5100",2013,"US",15:00:00,15:40:00,40
"5101",2013,"DL",15:00:00,15:45:00,45
"5102",2013,"UA",15:00:00,15:40:00,40
"5103",2013,"MQ",15:00:00,15:45:00,45
"5104",2013,"DL",15:00:00,15:45:00,45
"5105",2013,"DL",15:00:00,15:43:00,43
"5106",2013,"EV",14:00:00,14:45:00,45
"5107",2013,"EV",14:00:00,14:29:00,29
"5108",2013,"B6",15:00:00,15:29:00,29
"5109",2013,"MQ",15:00:00,15:45:00,45
"5110",2013,"9E",14:00:00,14:50:00,50
"5111",2013,"US",15:00:00,15:40:00,40
"5112",2013,"AA",15:00:00,15:45:00,45
"5113",2013,"DL",15:00:00,15:45:00,45
"5114",2013,"9E",15:00:00,15:50:00,50
"5115",2013,"EV",15:00:00,15:50:00,50
"5116",2013,"AA",15:00:00,15:50:00,50
"5117",2013,"UA",15:00:00,15:42:00,42
"5118",2013,"B6",15:00:00,15:55:00,55
"5119",2013,"AA",15:00:00,15:20:00,20
"5120",2013,"UA",15:00:00,15:52:00,52
"5121",2013,"UA",15:00:00,15:44:00,44
"5122",2013,"EV",15:00:00,15:59:00,59
"5123",2013,"EV",16:00:00,16:04:00,4
"5124",2013,"WN",15:00:00,15:55:00,55
"5125",2013,"DL",16:00:00,16:00:00,0
"5126",2013,"DL",16:00:00,16:00:00,0
"5127",2013,"DL",15:00:00,15:55:00,55
"5128",2013,"EV",16:00:00,16:00:00,0
"5129",2013,"EV",15:00:00,15:45:00,45
"5130",2013,"B6",15:00:00,15:59:00,59
"5131",2013,"US",16:00:00,16:00:00,0
"5132",2013,"EV",15:00:00,15:55:00,55
"5133",2013,"9E",15:00:00,15:59:00,59
"5134",2013,"B6",14:00:00,14:40:00,40
"5135",2013,"B6",16:00:00,16:00:00,0
"5136",2013,"UA",15:00:00,15:59:00,59
"5137",2013,"EV",16:00:00,16:10:00,10
"5138",2013,"MQ",16:00:00,16:00:00,0
"5139",2013,"UA",15:00:00,15:40:00,40
"5140",2013,"DL",15:00:00,15:45:00,45
"5141",2013,"US",16:00:00,16:00:00,0
"5142",2013,"YV",16:00:00,16:05:00,5
"5143",2013,"AA",16:00:00,16:05:00,5
"5144",2013,"MQ",15:00:00,15:30:00,30
"5145",2013,"DL",15:00:00,15:59:00,59
"5146",2013,"9E",16:00:00,16:15:00,15
"5147",2013,"MQ",16:00:00,16:10:00,10
"5148",2013,"UA",15:00:00,15:00:00,0
"5149",2013,"DL",15:00:00,15:59:00,59
"5150",2013,"9E",16:00:00,16:15:00,15
"5151",2013,"EV",16:00:00,16:17:00,17
"5152",2013,"EV",16:00:00,16:04:00,4
"5153",2013,"AA",16:00:00,16:20:00,20
"5154",2013,"WN",15:00:00,15:50:00,50
"5155",2013,"DL",16:00:00,16:20:00,20
"5156",2013,"DL",15:00:00,15:35:00,35
"5157",2013,"B6",16:00:00,16:20:00,20
"5158",2013,"MQ",16:00:00,16:30:00,30
"5159",2013,"9E",15:00:00,15:55:00,55
"5160",2013,"MQ",16:00:00,16:25:00,25
"5161",2013,"EV",16:00:00,16:24:00,24
"5162",2013,"DL",16:00:00,16:30:00,30
"5163",2013,"9E",14:00:00,14:50:00,50
"5164",2013,"AA",16:00:00,16:30:00,30
"5165",2013,"B6",14:00:00,14:29:00,29
"5166",2013,"DL",16:00:00,16:25:00,25
"5167",2013,"9E",16:00:00,16:25:00,25
"5168",2013,"9E",16:00:00,16:20:00,20
"5169",2013,"B6",16:00:00,16:35:00,35
"5170",2013,"US",16:00:00,16:29:00,29
"5171",2013,"B6",16:00:00,16:30:00,30
"5172",2013,"B6",16:00:00,16:30:00,30
"5173",2013,"EV",15:00:00,15:20:00,20
"5174",2013,"VX",16:00:00,16:30:00,30
"5175",2013,"DL",16:00:00,16:05:00,5
"5176",2013,"EV",16:00:00,16:43:00,43
"5177",2013,"B6",16:00:00,16:36:00,36
"5178",2013,"B6",15:00:00,15:35:00,35
"5179",2013,"MQ",16:00:00,16:40:00,40
"5180",2013,"9E",16:00:00,16:45:00,45
"5181",2013,"DL",16:00:00,16:50:00,50
"5182",2013,"B6",16:00:00,16:29:00,29
"5183",2013,"WN",16:00:00,16:45:00,45
"5184",2013,"DL",16:00:00,16:15:00,15
"5185",2013,"EV",16:00:00,16:35:00,35
"5186",2013,"B6",16:00:00,16:29:00,29
"5187",2013,"B6",16:00:00,16:35:00,35
"5188",2013,"EV",15:00:00,15:20:00,20
"5189",2013,"US",16:00:00,16:55:00,55
"5190",2013,"US",17:00:00,17:00:00,0
"5191",2013,"MQ",17:00:00,17:00:00,0
"5192",2013,"EV",16:00:00,16:59:00,59
"5193",2013,"AA",17:00:00,17:05:00,5
"5194",2013,"AA",16:00:00,16:55:00,55
"5195",2013,"DL",17:00:00,17:00:00,0
"5196",2013,"9E",16:00:00,16:59:00,59
"5197",2013,"DL",16:00:00,16:59:00,59
"5198",2013,"9E",17:00:00,17:00:00,0
"5199",2013,"B6",17:00:00,17:00:00,0
"5200",2013,"UA",16:00:00,16:59:00,59
"5201",2013,"UA",17:00:00,17:08:00,8
"5202",2013,"EV",17:00:00,17:03:00,3
"5203",2013,"US",17:00:00,17:05:00,5
"5204",2013,"US",17:00:00,17:00:00,0
"5205",2013,"AA",17:00:00,17:00:00,0
"5206",2013,"AA",17:00:00,17:05:00,5
"5207",2013,"VX",16:00:00,16:55:00,55
"5208",2013,"DL",17:00:00,17:05:00,5
"5209",2013,"UA",16:00:00,16:55:00,55
"5210",2013,"B6",17:00:00,17:10:00,10
"5211",2013,"UA",17:00:00,17:10:00,10
"5212",2013,"AA",17:00:00,17:10:00,10
"5213",2013,"AA",17:00:00,17:10:00,10
"5214",2013,"EV",16:00:00,16:35:00,35
"5215",2013,"B6",17:00:00,17:09:00,9
"5216",2013,"B6",17:00:00,17:11:00,11
"5217",2013,"UA",17:00:00,17:02:00,2
"5218",2013,"DL",17:00:00,17:00:00,0
"5219",2013,"9E",17:00:00,17:15:00,15
"5220",2013,"UA",17:00:00,17:12:00,12
"5221",2013,"EV",16:00:00,16:41:00,41
"5222",2013,"B6",17:00:00,17:22:00,22
"5223",2013,"UA",16:00:00,16:59:00,59
"5224",2013,"MQ",17:00:00,17:20:00,20
"5225",2013,"EV",17:00:00,17:08:00,8
"5226",2013,"B6",17:00:00,17:16:00,16
"5227",2013,"B6",17:00:00,17:30:00,30
"5228",2013,"EV",17:00:00,17:13:00,13
"5229",2013,"B6",17:00:00,17:06:00,6
"5230",2013,"UA",17:00:00,17:20:00,20
"5231",2013,"DL",17:00:00,17:25:00,25
"5232",2013,"EV",17:00:00,17:29:00,29
"5233",2013,"UA",17:00:00,17:21:00,21
"5234",2013,"EV",17:00:00,17:20:00,20
"5235",2013,"EV",17:00:00,17:25:00,25
"5236",2013,"EV",17:00:00,17:26:00,26
"5237",2013,"UA",17:00:00,17:09:00,9
"5238",2013,"VX",17:00:00,17:29:00,29
"5239",2013,"DL",17:00:00,17:30:00,30
"5240",2013,"UA",16:00:00,16:59:00,59
"5241",2013,"AA",17:00:00,17:20:00,20
"5242",2013,"AA",17:00:00,17:25:00,25
"5243",2013,"YV",17:00:00,17:35:00,35
"5244",2013,"AA",17:00:00,17:35:00,35
"5245",2013,"EV",17:00:00,17:28:00,28
"5246",2013,"B6",17:00:00,17:05:00,5
"5247",2013,"UA",17:00:00,17:29:00,29
"5248",2013,"US",17:00:00,17:35:00,35
"5249",2013,"UA",17:00:00,17:10:00,10
"5250",2013,"DL",17:00:00,17:35:00,35
"5251",2013,"EV",16:00:00,16:38:00,38
"5252",2013,"FL",17:00:00,17:34:00,34
"5253",2013,"UA",17:00:00,17:41:00,41
"5254",2013,"WN",17:00:00,17:10:00,10
"5255",2013,"WN",17:00:00,17:40:00,40
"5256",2013,"DL",17:00:00,17:35:00,35
"5257",2013,"MQ",17:00:00,17:45:00,45
"5258",2013,"DL",17:00:00,17:45:00,45
"5259",2013,"AA",16:00:00,16:10:00,10
"5260",2013,"EV",16:00:00,16:45:00,45
"5261",2013,"MQ",18:00:00,18:00:00,0
"5262",2013,"UA",17:00:00,17:09:00,9
"5263",2013,"AA",17:00:00,17:35:00,35
"5264",2013,"AA",17:00:00,17:55:00,55
"5265",2013,"B6",17:00:00,17:48:00,48
"5266",2013,"DL",17:00:00,17:59:00,59
"5267",2013,"DL",18:00:00,18:00:00,0
"5268",2013,"US",18:00:00,18:00:00,0
"5269",2013,"B6",18:00:00,18:00:00,0
"5270",2013,"B6",18:00:00,18:00:00,0
"5271",2013,"EV",16:00:00,16:36:00,36
"5272",2013,"AA",17:00:00,17:45:00,45
"5273",2013,"UA",17:00:00,17:59:00,59
"5274",2013,"MQ",17:00:00,17:55:00,55
"5275",2013,"AA",18:00:00,18:05:00,5
"5276",2013,"US",18:00:00,18:00:00,0
"5277",2013,"UA",18:00:00,18:00:00,0
"5278",2013,"UA",18:00:00,18:00:00,0
"5279",2013,"UA",17:00:00,17:42:00,42
"5280",2013,"F9",17:00:00,17:30:00,30
"5281",2013,"WN",18:00:00,18:00:00,0
"5282",2013,"DL",17:00:00,17:30:00,30
"5283",2013,"DL",18:00:00,18:25:00,25
"5284",2013,"UA",18:00:00,18:08:00,8
"5285",2013,"B6",18:00:00,18:19:00,19
"5286",2013,"UA",18:00:00,18:17:00,17
"5287",2013,"AA",17:00:00,17:05:00,5
"5288",2013,"UA",18:00:00,18:20:00,20
"5289",2013,"DL",18:00:00,18:15:00,15
"5290",2013,"UA",17:00:00,17:55:00,55
"5291",2013,"B6",17:00:00,17:35:00,35
"5292",2013,"DL",18:00:00,18:05:00,5
"5293",2013,"EV",18:00:00,18:25:00,25
"5294",2013,"9E",18:00:00,18:25:00,25
"5295",2013,"MQ",18:00:00,18:30:00,30
"5296",2013,"AA",18:00:00,18:30:00,30
"5297",2013,"B6",17:00:00,17:55:00,55
"5298",2013,"DL",18:00:00,18:30:00,30
"5299",2013,"US",18:00:00,18:29:00,29
"5300",2013,"MQ",18:00:00,18:30:00,30
"5301",2013,"WN",17:00:00,17:35:00,35
"5302",2013,"AA",18:00:00,18:30:00,30
"5303",2013,"WN",18:00:00,18:15:00,15
"5304",2013,"AA",18:00:00,18:35:00,35
"5305",2013,"DL",18:00:00,18:35:00,35
"5306",2013,"UA",18:00:00,18:30:00,30
"5307",2013,"UA",18:00:00,18:25:00,25
"5308",2013,"UA",18:00:00,18:25:00,25
"5309",2013,"B6",18:00:00,18:24:00,24
"5310",2013,"AS",18:00:00,18:25:00,25
"5311",2013,"DL",18:00:00,18:25:00,25
"5312",2013,"WN",18:00:00,18:30:00,30
"5313",2013,"AA",17:00:00,17:55:00,55
"5314",2013,"UA",18:00:00,18:40:00,40
"5315",2013,"DL",18:00:00,18:45:00,45
"5316",2013,"AA",18:00:00,18:45:00,45
"5317",2013,"9E",18:00:00,18:20:00,20
"5318",2013,"DL",18:00:00,18:15:00,15
"5319",2013,"US",18:00:00,18:29:00,29
"5320",2013,"MQ",18:00:00,18:35:00,35
"5321",2013,"US",18:00:00,18:55:00,55
"5322",2013,"DL",18:00:00,18:00:00,0
"5323",2013,"UA",18:00:00,18:25:00,25
"5324",2013,"VX",18:00:00,18:55:00,55
"5325",2013,"MQ",18:00:00,18:55:00,55
"5326",2013,"UA",17:00:00,17:35:00,35
"5327",2013,"FL",18:00:00,18:59:00,59
"5328",2013,"US",19:00:00,19:00:00,0
"5329",2013,"9E",18:00:00,18:40:00,40
"5330",2013,"B6",18:00:00,18:55:00,55
"5331",2013,"B6",18:00:00,18:59:00,59
"5332",2013,"US",19:00:00,19:00:00,0
"5333",2013,"MQ",18:00:00,18:25:00,25
"5334",2013,"DL",19:00:00,19:00:00,0
"5335",2013,"9E",18:00:00,18:57:00,57
"5336",2013,"B6",19:00:00,19:01:00,1
"5337",2013,"VX",18:00:00,18:55:00,55
"5338",2013,"DL",19:00:00,19:00:00,0
"5339",2013,"EV",19:00:00,19:10:00,10
"5340",2013,"B6",18:00:00,18:30:00,30
"5341",2013,"WN",19:00:00,19:05:00,5
"5342",2013,"UA",19:00:00,19:05:00,5
"5343",2013,"DL",19:00:00,19:00:00,0
"5344",2013,"DL",19:00:00,19:00:00,0
"5345",2013,"DL",19:00:00,19:00:00,0
"5346",2013,"9E",19:00:00,19:05:00,5
"5347",2013,"AA",19:00:00,19:15:00,15
"5348",2013,"EV",19:00:00,19:01:00,1
"5349",2013,"9E",19:00:00,19:05:00,5
"5350",2013,"DL",19:00:00,19:00:00,0
"5351",2013,"AA",19:00:00,19:15:00,15
"5352",2013,"UA",19:00:00,19:10:00,10
"5353",2013,"AA",19:00:00,19:20:00,20
"5354",2013,"UA",19:00:00,19:06:00,6
"5355",2013,"EV",19:00:00,19:30:00,30
"5356",2013,"EV",19:00:00,19:20:00,20
"5357",2013,"UA",18:00:00,18:49:00,49
"5358",2013,"DL",19:00:00,19:10:00,10
"5359",2013,"AA",19:00:00,19:20:00,20
"5360",2013,"EV",19:00:00,19:25:00,25
"5361",2013,"EV",19:00:00,19:30:00,30
"5362",2013,"UA",16:00:00,16:24:00,24
"5363",2013,"DL",19:00:00,19:25:00,25
"5364",2013,"EV",18:00:00,18:49:00,49
"5365",2013,"DL",19:00:00,19:30:00,30
"5366",2013,"B6",19:00:00,19:36:00,36
"5367",2013,"UA",17:00:00,17:05:00,5
"5368",2013,"MQ",19:00:00,19:35:00,35
"5369",2013,"DL",19:00:00,19:30:00,30
"5370",2013,"EV",19:00:00,19:40:00,40
"5371",2013,"DL",19:00:00,19:35:00,35
"5372",2013,"DL",19:00:00,19:30:00,30
"5373",2013,"9E",19:00:00,19:35:00,35
"5374",2013,"B6",19:00:00,19:16:00,16
"5375",2013,"UA",19:00:00,19:39:00,39
"5376",2013,"9E",19:00:00,19:35:00,35
"5377",2013,"AA",19:00:00,19:50:00,50
"5378",2013,"DL",19:00:00,19:45:00,45
"5379",2013,"EV",19:00:00,19:40:00,40
"5380",2013,"MQ",19:00:00,19:55:00,55
"5381",2013,"DL",19:00:00,19:30:00,30
"5382",2013,"B6",19:00:00,19:40:00,40
"5383",2013,"UA",19:00:00,19:30:00,30
"5384",2013,"MQ",19:00:00,19:55:00,55
"5385",2013,"UA",19:00:00,19:27:00,27
"5386",2013,"EV",19:00:00,19:50:00,50
"5387",2013,"DL",19:00:00,19:59:00,59
"5388",2013,"9E",19:00:00,19:29:00,29
"5389",2013,"US",20:00:00,20:00:00,0
"5390",2013,"EV",19:00:00,19:42:00,42
"5391",2013,"UA",19:00:00,19:39:00,39
"5392",2013,"EV",19:00:00,19:59:00,59
"5393",2013,"US",20:00:00,20:00:00,0
"5394",2013,"UA",20:00:00,20:00:00,0
"5395",2013,"MQ",20:00:00,20:00:00,0
"5396",2013,"MQ",20:00:00,20:00:00,0
"5397",2013,"DL",20:00:00,20:00:00,0
"5398",2013,"DL",20:00:00,20:00:00,0
"5399",2013,"AA",20:00:00,20:00:00,0
"5400",2013,"B6",18:00:00,18:38:00,38
"5401",2013,"B6",19:00:00,19:30:00,30
"5402",2013,"B6",20:00:00,20:07:00,7
"5403",2013,"UA",16:00:00,16:09:00,9
"5404",2013,"EV",19:00:00,19:15:00,15
"5405",2013,"UA",20:00:00,20:00:00,0
"5406",2013,"EV",19:00:00,19:55:00,55
"5407",2013,"UA",20:00:00,20:07:00,7
"5408",2013,"B6",20:00:00,20:01:00,1
"5409",2013,"UA",20:00:00,20:00:00,0
"5410",2013,"UA",19:00:00,19:29:00,29
"5411",2013,"UA",20:00:00,20:21:00,21
"5412",2013,"EV",20:00:00,20:09:00,9
"5413",2013,"B6",19:00:00,19:32:00,32
"5414",2013,"UA",19:00:00,19:09:00,9
"5415",2013,"UA",20:00:00,20:19:00,19
"5416",2013,"AA",19:00:00,19:20:00,20
"5417",2013,"9E",20:00:00,20:30:00,30
"5418",2013,"EV",20:00:00,20:29:00,29
"5419",2013,"EV",19:00:00,19:30:00,30
"5420",2013,"B6",20:00:00,20:30:00,30
"5421",2013,"VX",20:00:00,20:01:00,1
"5422",2013,"9E",20:00:00,20:30:00,30
"5423",2013,"9E",20:00:00,20:30:00,30
"5424",2013,"UA",20:00:00,20:29:00,29
"5425",2013,"UA",18:00:00,18:22:00,22
"5426",2013,"MQ",20:00:00,20:40:00,40
"5427",2013,"B6",20:00:00,20:29:00,29
"5428",2013,"WN",20:00:00,20:30:00,30
"5429",2013,"B6",20:00:00,20:28:00,28
"5430",2013,"FL",20:00:00,20:30:00,30
"5431",2013,"9E",18:00:00,18:20:00,20
"5432",2013,"9E",19:00:00,19:30:00,30
"5433",2013,"B6",20:00:00,20:45:00,45
"5434",2013,"9E",20:00:00,20:30:00,30
"5435",2013,"DL",18:00:00,18:20:00,20
"5436",2013,"EV",20:00:00,20:52:00,52
"5437",2013,"9E",20:00:00,20:45:00,45
"5438",2013,"UA",20:00:00,20:53:00,53
"5439",2013,"EV",20:00:00,20:59:00,59
"5440",2013,"UA",20:00:00,20:50:00,50
"5441",2013,"AA",21:00:00,21:00:00,0
"5442",2013,"UA",20:00:00,20:25:00,25
"5443",2013,"US",21:00:00,21:00:00,0
"5444",2013,"EV",20:00:00,20:59:00,59
"5445",2013,"EV",20:00:00,20:30:00,30
"5446",2013,"US",21:00:00,21:00:00,0
"5447",2013,"B6",21:00:00,21:00:00,0
"5448",2013,"UA",20:00:00,20:59:00,59
"5449",2013,"EV",20:00:00,20:55:00,55
"5450",2013,"MQ",21:00:00,21:00:00,0
"5451",2013,"UA",20:00:00,20:59:00,59
"5452",2013,"UA",20:00:00,20:59:00,59
"5453",2013,"B6",20:00:00,20:49:00,49
"5454",2013,"EV",20:00:00,20:59:00,59
"5455",2013,"DL",20:00:00,20:59:00,59
"5456",2013,"DL",21:00:00,21:00:00,0
"5457",2013,"B6",20:00:00,20:00:00,0
"5458",2013,"MQ",21:00:00,21:05:00,5
"5459",2013,"UA",21:00:00,21:08:00,8
"5460",2013,"DL",21:00:00,21:00:00,0
"5461",2013,"EV",19:00:00,19:40:00,40
"5462",2013,"EV",20:00:00,20:59:00,59
"5463",2013,"B6",21:00:00,21:20:00,20
"5464",2013,"B6",21:00:00,21:30:00,30
"5465",2013,"WN",20:00:00,20:55:00,55
"5466",2013,"B6",21:00:00,21:30:00,30
"5467",2013,"MQ",21:00:00,21:30:00,30
"5468",2013,"B6",21:00:00,21:10:00,10
"5469",2013,"EV",21:00:00,21:29:00,29
"5470",2013,"UA",21:00:00,21:14:00,14
"5471",2013,"UA",21:00:00,21:26:00,26
"5472",2013,"EV",21:00:00,21:29:00,29
"5473",2013,"MQ",21:00:00,21:40:00,40
"5474",2013,"B6",21:00:00,21:35:00,35
"5475",2013,"MQ",21:00:00,21:40:00,40
"5476",2013,"B6",21:00:00,21:35:00,35
"5477",2013,"B6",21:00:00,21:01:00,1
"5478",2013,"UA",20:00:00,20:57:00,57
"5479",2013,"DL",21:00:00,21:45:00,45
"5480",2013,"B6",21:00:00,21:46:00,46
"5481",2013,"EV",21:00:00,21:29:00,29
"5482",2013,"AA",21:00:00,21:50:00,50
"5483",2013,"EV",21:00:00,21:42:00,42
"5484",2013,"UA",21:00:00,21:29:00,29
"5485",2013,"B6",21:00:00,21:55:00,55
"5486",2013,"B6",21:00:00,21:19:00,19
"5487",2013,"EV",21:00:00,21:59:00,59
